iso3,lat_bin,lon_bin,value,log10_value
CHN,28.25,115.75,17049498022.0,10.232
CHN,28.25,116.25,5643976320.0,9.752
CHN,28.25,116.75,4912264530.0,9.691
CHN,28.25,117.25,10287798987.0,10.012
CHN,28.25,117.75,19075241741.0,10.28
CHN,28.25,118.25,3714196669.0,9.57
CHN,28.25,118.75,76562581.0,7.884
CHN,28.25,119.25,2466206611.0,9.392
CHN,28.25,119.75,12301085698.0,10.09
CHN,28.25,120.25,4818438225.0,9.683
CHN,28.25,120.75,111373959186.0,11.047
CHN,28.25,121.25,60744267644.0,10.784
CHN,28.25,121.75,4699224547.0,9.672
CHN,28.75,84.25,17722.0,4.249
CHN,28.75,84.75,1022901.0,6.01
CHN,28.75,85.25,2127597.0,6.328
CHN,28.75,85.75,1856463.0,6.269
CHN,28.75,86.25,2632335.0,6.42
CHN,28.75,86.75,4104910.0,6.613
CHN,28.75,87.25,12405255.0,7.094
CHN,28.75,87.75,9672772.0,6.986
CHN,28.75,88.25,13122315.0,7.118
CHN,28.75,88.75,4877049.0,6.688
CHN,28.75,89.25,13202767.0,7.121
CHN,28.75,89.75,50934153.0,7.707
CHN,28.75,90.25,5419706.0,6.734
CHN,28.75,90.75,6480515.0,6.812
CHN,28.75,91.25,4821530.0,6.683
CHN,28.75,91.75,7075510.0,6.85
CHN,28.75,92.25,5408054.0,6.733
CHN,28.75,92.75,3670210.0,6.565
CHN,28.75,93.25,4081868.0,6.611
CHN,28.75,93.75,3684890.0,6.566
CHN,28.75,94.25,108399.0,5.035
CHN,28.75,96.25,34050.0,4.532
CHN,28.75,96.75,1291796.0,6.111
CHN,28.75,97.25,1460297.0,6.164
CHN,28.75,97.75,2135411.0,6.329
CHN,28.75,98.25,2207415.0,6.344
CHN,28.75,98.75,7482257.0,6.874
CHN,28.75,99.25,16327695.0,7.213
CHN,28.75,99.75,25232769.0,7.402
CHN,28.75,100.25,8176330.0,6.913
CHN,28.75,100.75,6236644.0,6.795
CHN,28.75,101.25,7594288.0,6.88
CHN,28.75,101.75,20404022.0,7.31
CHN,28.75,102.25,286741983.0,8.457
CHN,28.75,102.75,278064699.0,8.444
CHN,28.75,103.25,180843307.0,8.257
CHN,28.75,103.75,2212346455.0,9.345
CHN,28.75,104.25,2463491360.0,9.392
CHN,28.75,104.75,28443355651.0,10.454
CHN,28.75,105.25,28172691336.0,10.45
CHN,28.75,105.75,4860967172.0,9.687
CHN,28.75,106.25,158155314.0,8.199
CHN,28.75,106.75,2431636057.0,9.386
CHN,28.75,107.25,488399209.0,8.689
CHN,28.75,107.75,872195758.0,8.941
CHN,28.75,108.25,495068303.0,8.695
CHN,28.75,108.75,659163316.0,8.819
CHN,28.75,109.25,410928295.0,8.614
CHN,28.75,109.75,980173514.0,8.991
CHN,28.75,110.25,108561326.0,8.036
CHN,28.75,110.75,337258282.0,8.528
CHN,28.75,111.25,1205967006.0,9.081
CHN,28.75,111.75,6657035975.0,9.823
CHN,28.75,112.25,15388627998.0,10.187
CHN,28.75,112.75,4706475819.0,9.673
CHN,28.75,113.25,3382897680.0,9.529
CHN,28.75,113.75,1203448366.0,9.08
CHN,28.75,114.25,189534382.0,8.278
CHN,28.75,114.75,144511476.0,8.16
CHN,28.75,115.25,1760572725.0,9.246
CHN,28.75,115.75,283737967244.0,11.453
CHN,28.75,116.25,9550364214.0,9.98
CHN,28.75,116.75,3114034419.0,9.493
CHN,28.75,117.25,3941187560.0,9.596
CHN,28.75,117.75,1087629534.0,9.036
CHN,28.75,118.25,3451633757.0,9.538
CHN,28.75,118.75,21139097322.0,10.325
CHN,28.75,119.25,1907536330.0,9.28
CHN,28.75,119.75,9589148729.0,9.982
CHN,28.75,120.25,21070042705.0,10.324
CHN,28.75,120.75,3330749370.0,9.523
CHN,28.75,121.25,115540672415.0,11.063
CHN,28.75,121.75,5996171743.0,9.778
CHN,29.25,83.25,15593.0,4.193
CHN,29.25,83.75,274009.0,5.438
CHN,29.25,84.25,711809.0,5.852
CHN,29.25,84.75,1103481.0,6.043
CHN,29.25,85.25,2589614.0,6.413
CHN,29.25,85.75,1427399.0,6.155
CHN,29.25,86.25,2538293.0,6.405
CHN,29.25,86.75,4653551.0,6.668
CHN,29.25,87.25,6753987.0,6.83
CHN,29.25,87.75,22032588.0,7.343
CHN,29.25,88.25,24988841.0,7.398
CHN,29.25,88.75,1008728820.0,9.004
CHN,29.25,89.25,36381311.0,7.561
CHN,29.25,89.75,22957635.0,7.361
CHN,29.25,90.25,19004188.0,7.279
CHN,29.25,90.75,85666994.0,7.933
CHN,29.25,91.25,36521829.0,7.563
CHN,29.25,91.75,323607703.0,8.51
CHN,29.25,92.25,15427954.0,7.188
CHN,29.25,92.75,25019476.0,7.398
CHN,29.25,93.25,5076782.0,6.706
CHN,29.25,93.75,2464046.0,6.392
CHN,29.25,94.25,6817726.0,6.834
CHN,29.25,94.75,1501878.0,6.177
CHN,29.25,95.25,3142876.0,6.497
CHN,29.25,95.75,441179.0,5.645
CHN,29.25,96.25,300036.0,5.477
CHN,29.25,96.75,1956881.0,6.292
CHN,29.25,97.25,2805756.0,6.448
CHN,29.25,97.75,1859857.0,6.269
CHN,29.25,98.25,2515257.0,6.401
CHN,29.25,98.75,8043595.0,6.905
CHN,29.25,99.25,13816295.0,7.14
CHN,29.25,99.75,4933124.0,6.693
CHN,29.25,100.25,19203110.0,7.283
CHN,29.25,100.75,3446888.0,6.537
CHN,29.25,101.25,5860941.0,6.768
CHN,29.25,101.75,5231526.0,6.719
CHN,29.25,102.25,386371829.0,8.587
CHN,29.25,102.75,538562947.0,8.731
CHN,29.25,103.25,351842660.0,8.546
CHN,29.25,103.75,6590031962.0,9.819
CHN,29.25,104.25,2455825769.0,9.39
CHN,29.25,104.75,21451495348.0,10.331
CHN,29.25,105.25,6141902327.0,9.788
CHN,29.25,105.75,16318410777.0,10.213
CHN,29.25,106.25,55348386412.0,10.743
CHN,29.25,106.75,54134297219.0,10.733
CHN,29.25,107.25,1998289682.0,9.301
CHN,29.25,107.75,379682603.0,8.579
CHN,29.25,108.25,637918679.0,8.805
CHN,29.25,108.75,946106433.0,8.976
CHN,29.25,109.25,1920084869.0,9.283
CHN,29.25,109.75,821800863.0,8.915
CHN,29.25,110.25,4536909070.0,9.657
CHN,29.25,110.75,968907196.0,8.986
CHN,29.25,111.25,863816752.0,8.936
CHN,29.25,111.75,37037077948.0,10.569
CHN,29.25,112.25,2629268833.0,9.42
CHN,29.25,112.75,520592372.0,8.716
CHN,29.25,113.25,49832298287.0,10.698
CHN,29.25,113.75,959782241.0,8.982
CHN,29.25,114.25,207729847.0,8.317
CHN,29.25,114.75,349649080.0,8.544
CHN,29.25,115.25,1611446737.0,9.207
CHN,29.25,115.75,2341918733.0,9.37
CHN,29.25,116.25,1920643621.0,9.283
CHN,29.25,116.75,1500361673.0,9.176
CHN,29.25,117.25,16825819922.0,10.226
CHN,29.25,117.75,874849060.0,8.942
CHN,29.25,118.25,877405426.0,8.943
CHN,29.25,118.75,1340229463.0,9.127
CHN,29.25,119.25,16768488992.0,10.224
CHN,29.25,119.75,66904179817.0,10.825
CHN,29.25,120.25,105424932836.0,11.023
CHN,29.25,120.75,4829329907.0,9.684
CHN,29.25,121.25,16490098465.0,10.217
CHN,29.25,121.75,8669969216.0,9.938
CHN,29.75,82.25,15109.0,4.179
CHN,29.75,82.75,78262.0,4.894
CHN,29.75,83.25,774343.0,5.889
CHN,29.75,83.75,1023436.0,6.01
CHN,29.75,84.25,1285610.0,6.109
CHN,29.75,84.75,1089561.0,6.037
CHN,29.75,85.25,546480.0,5.738
CHN,29.75,85.75,644103.0,5.809
CHN,29.75,86.25,490066.0,5.69
CHN,29.75,86.75,1220816.0,6.087
CHN,29.75,87.25,2146135.0,6.332
CHN,29.75,87.75,5332214.0,6.727
CHN,29.75,88.25,3723860.0,6.571
CHN,29.75,88.75,4698392.0,6.672
CHN,29.75,89.25,21772074.0,7.338
CHN,29.75,89.75,7344044.0,6.866
CHN,29.75,90.25,6177833.0,6.791
CHN,29.75,90.75,252183810.0,8.402
CHN,29.75,91.25,11813296485.0,10.072
CHN,29.75,91.75,48226606.0,7.683
CHN,29.75,92.25,5751165.0,6.76
CHN,29.75,92.75,3260749.0,6.513
CHN,29.75,93.25,5014995.0,6.7
CHN,29.75,93.75,2745932.0,6.439
CHN,29.75,94.25,240883891.0,8.382
CHN,29.75,94.75,3848053.0,6.585
CHN,29.75,95.25,1808975.0,6.257
CHN,29.75,95.75,11286132.0,7.053
CHN,29.75,96.25,1757848.0,6.245
CHN,29.75,96.75,2390943.0,6.379
CHN,29.75,97.25,3655826.0,6.563
CHN,29.75,97.75,11494679.0,7.06
CHN,29.75,98.25,6864092.0,6.837
CHN,29.75,98.75,11933336.0,7.077
CHN,29.75,99.25,14982932.0,7.176
CHN,29.75,99.75,1515800.0,6.181
CHN,29.75,100.25,21938580.0,7.341
CHN,29.75,100.75,7943487.0,6.9
CHN,29.75,101.25,8621934.0,6.936
CHN,29.75,101.75,21863453.0,7.34
CHN,29.75,102.25,114752297.0,8.06
CHN,29.75,102.75,1148586679.0,9.06
CHN,29.75,103.25,6075445749.0,9.784
CHN,29.75,103.75,24180944202.0,10.383
CHN,29.75,104.25,3029791624.0,9.481
CHN,29.75,104.75,6151528371.0,9.789
CHN,29.75,105.25,15586607053.0,10.193
CHN,29.75,105.75,6043402769.0,9.781
CHN,29.75,106.25,173106653329.0,11.238
CHN,29.75,106.75,216473289996.0,11.335
CHN,29.75,107.25,10652880089.0,10.027
CHN,29.75,107.75,1750355483.0,9.243
CHN,29.75,108.25,670353451.0,8.826
CHN,29.75,108.75,2146217152.0,9.332
CHN,29.75,109.25,983985648.0,8.993
CHN,29.75,109.75,86359776.0,7.936
CHN,29.75,110.25,229635768.0,8.361
CHN,29.75,110.75,106839028.0,8.029
CHN,29.75,111.25,1234363088.0,9.091
CHN,29.75,111.75,8000346509.0,9.903
CHN,29.75,112.25,2032731476.0,9.308
CHN,29.75,112.75,1517536350.0,9.181
CHN,29.75,113.25,3658120151.0,9.563
CHN,29.75,113.75,3855729614.0,9.586
CHN,29.75,114.25,9211649966.0,9.964
CHN,29.75,114.75,464826823.0,8.667
CHN,29.75,115.25,3774043840.0,9.577
CHN,29.75,115.75,41029367843.0,10.613
CHN,29.75,116.25,13895614645.0,10.143
CHN,29.75,116.75,1027211201.0,9.012
CHN,29.75,117.25,68154406.0,7.833
CHN,29.75,117.75,212890484.0,8.328
CHN,29.75,118.25,5692318131.0,9.755
CHN,29.75,118.75,278047476.0,8.444
CHN,29.75,119.25,3847485014.0,9.585
CHN,29.75,119.75,13089040681.0,10.117
CHN,29.75,120.25,36635156488.0,10.564
CHN,29.75,120.75,49363299995.0,10.693
CHN,29.75,121.25,74485941283.0,10.872
CHN,29.75,121.75,266164122272.0,11.425
CHN,29.75,122.25,5769868555.0,9.761
CHN,30.25,80.75,1072786.0,6.031
CHN,30.25,81.25,1487387.0,6.172
CHN,30.25,81.75,228264.0,5.358
CHN,30.25,82.25,138917.0,5.143
CHN,30.25,82.75,603811.0,5.781
CHN,30.25,83.25,1718444.0,6.235
CHN,30.25,83.75,1342448.0,6.128
CHN,30.25,84.25,250666.0,5.399
CHN,30.25,84.75,502392.0,5.701
CHN,30.25,85.25,421112.0,5.624
CHN,30.25,85.75,535063.0,5.728
CHN,30.25,86.25,532033.0,5.726
CHN,30.25,86.75,560090.0,5.748
CHN,30.25,87.25,931895.0,5.969
CHN,30.25,87.75,1963917.0,6.293
CHN,30.25,88.25,882930.0,5.946
CHN,30.25,88.75,1246136.0,6.096
CHN,30.25,89.25,1731067.0,6.238
CHN,30.25,89.75,1266466.0,6.103
CHN,30.25,90.25,3104254.0,6.492
CHN,30.25,90.75,9657739.0,6.985
CHN,30.25,91.25,20866611.0,7.319
CHN,30.25,91.75,6664576.0,6.824
CHN,30.25,92.25,4045959.0,6.607
CHN,30.25,92.75,3939202.0,6.595
CHN,30.25,93.25,3723559.0,6.571
CHN,30.25,93.75,2808472.0,6.448
CHN,30.25,94.25,2327790.0,6.367
CHN,30.25,94.75,1121888.0,6.05
CHN,30.25,95.25,2601145.0,6.415
CHN,30.25,95.75,3597834.0,6.556
CHN,30.25,96.25,2716334.0,6.434
CHN,30.25,96.75,6401203.0,6.806
CHN,30.25,97.25,3229611.0,6.509
CHN,30.25,97.75,5243294.0,6.72
CHN,30.25,98.25,6774285.0,6.831
CHN,30.25,98.75,6424893.0,6.808
CHN,30.25,99.25,14432961.0,7.159
CHN,30.25,99.75,1732132.0,6.239
CHN,30.25,100.25,26516128.0,7.424
CHN,30.25,100.75,12502143.0,7.097
CHN,30.25,101.25,24945886.0,7.397
CHN,30.25,101.75,88178443.0,7.945
CHN,30.25,102.25,52581738.0,7.721
CHN,30.25,102.75,1438363469.0,9.158
CHN,30.25,103.25,7374684645.0,9.868
CHN,30.25,103.75,31209981965.0,10.494
CHN,30.25,104.25,21392577045.0,10.33
CHN,30.25,104.75,13729157080.0,10.138
CHN,30.25,105.25,2879600095.0,9.459
CHN,30.25,105.75,11243426292.0,10.051
CHN,30.25,106.25,5737259248.0,9.759
CHN,30.25,106.75,9763729745.0,9.99
CHN,30.25,107.25,2922934597.0,9.466
CHN,30.25,107.75,614806498.0,8.789
CHN,30.25,108.25,2125441496.0,9.327
CHN,30.25,108.75,1578156949.0,9.198
CHN,30.25,109.25,3096646404.0,9.491
CHN,30.25,109.75,656900372.0,8.817
CHN,30.25,110.25,81048606.0,7.909
CHN,30.25,110.75,85493489.0,7.932
CHN,30.25,111.25,2479264004.0,9.394
CHN,30.25,111.75,4935291529.0,9.693
CHN,30.25,112.25,36146268869.0,10.558
CHN,30.25,112.75,5836026221.0,9.766
CHN,30.25,113.25,5610830385.0,9.749
CHN,30.25,113.75,2288848154.0,9.36
CHN,30.25,114.25,140891753047.0,11.149
CHN,30.25,114.75,53004291371.0,10.724
CHN,30.25,115.25,36627135849.0,10.564
CHN,30.25,115.75,1018207598.0,9.008
CHN,30.25,116.25,2177097662.0,9.338
CHN,30.25,116.75,2365250584.0,9.374
CHN,30.25,117.25,3425292315.0,9.535
CHN,30.25,117.75,232162338.0,8.366
CHN,30.25,118.25,175027720.0,8.243
CHN,30.25,118.75,536468965.0,8.73
CHN,30.25,119.25,370990015.0,8.569
CHN,30.25,119.75,51458714816.0,10.711
CHN,30.25,120.25,593234276110.0,11.773
CHN,30.25,120.75,135235995045.0,11.131
CHN,30.25,121.25,162574720037.0,11.211
CHN,30.25,121.75,13606050895.0,10.134
CHN,30.25,122.25,14081243683.0,10.149
CHN,30.75,79.75,232352.0,5.366
CHN,30.75,80.25,387352.0,5.588
CHN,30.75,80.75,1041499.0,6.018
CHN,30.75,81.25,879052.0,5.944
CHN,30.75,81.75,562225.0,5.75
CHN,30.75,82.25,251186.0,5.4
CHN,30.75,82.75,110774.0,5.044
CHN,30.75,83.25,212869.0,5.328
CHN,30.75,83.75,562032.0,5.75
CHN,30.75,84.25,118940.0,5.075
CHN,30.75,84.75,511240.0,5.709
CHN,30.75,85.25,964260.0,5.984
CHN,30.75,85.75,533336.0,5.727
CHN,30.75,86.25,1048632.0,6.021
CHN,30.75,86.75,1177070.0,6.071
CHN,30.75,87.25,906553.0,5.957
CHN,30.75,87.75,484751.0,5.686
CHN,30.75,88.25,935110.0,5.971
CHN,30.75,88.75,2012690.0,6.304
CHN,30.75,89.25,1452430.0,6.162
CHN,30.75,89.75,1158936.0,6.064
CHN,30.75,90.25,833330.0,5.921
CHN,30.75,90.75,1454218.0,6.163
CHN,30.75,91.25,8473557.0,6.928
CHN,30.75,91.75,5728909.0,6.758
CHN,30.75,92.25,3129705.0,6.496
CHN,30.75,92.75,3985968.0,6.601
CHN,30.75,93.25,3775796.0,6.577
CHN,30.75,93.75,2008256.0,6.303
CHN,30.75,94.25,5290871.0,6.724
CHN,30.75,94.75,5904273.0,6.771
CHN,30.75,95.25,3457840.0,6.539
CHN,30.75,95.75,10437496.0,7.019
CHN,30.75,96.25,5803784.0,6.764
CHN,30.75,96.75,4316156.0,6.635
CHN,30.75,97.25,8368584.0,6.923
CHN,30.75,97.75,17133375.0,7.234
CHN,30.75,98.25,15015451.0,7.177
CHN,30.75,98.75,5417350.0,6.734
CHN,30.75,99.25,3006398.0,6.478
CHN,30.75,99.75,3889835.0,6.59
CHN,30.75,100.25,17820095.0,7.251
CHN,30.75,100.75,5400147.0,6.732
CHN,30.75,101.25,17581862.0,7.245
CHN,30.75,101.75,58154196.0,7.765
CHN,30.75,102.25,29595106.0,7.471
CHN,30.75,102.75,7399928.0,6.869
CHN,30.75,103.25,1250352627.0,9.097
CHN,30.75,103.75,281035305903.0,11.449
CHN,30.75,104.25,694146106715.0,11.841
CHN,30.75,104.75,3575691600.0,9.553
CHN,30.75,105.25,10512376450.0,10.022
CHN,30.75,105.75,13239958534.0,10.122
CHN,30.75,106.25,42371793281.0,10.627
CHN,30.75,106.75,4918008659.0,9.692
CHN,30.75,107.25,3479253597.0,9.541
CHN,30.75,107.75,2503107392.0,9.398
CHN,30.75,108.25,14213852203.0,10.153
CHN,30.75,108.75,2593852514.0,9.414
CHN,30.75,109.25,202608295.0,8.307
CHN,30.75,109.75,571008940.0,8.757
CHN,30.75,110.25,162611364.0,8.211
CHN,30.75,110.75,761757204.0,8.882
CHN,30.75,111.25,41339035256.0,10.616
CHN,30.75,111.75,1719467311.0,9.235
CHN,30.75,112.25,3675840030.0,9.565
CHN,30.75,112.75,1071339982.0,9.03
CHN,30.75,113.25,5771332282.0,9.761
CHN,30.75,113.75,28109389228.0,10.449
CHN,30.75,114.25,747120116087.0,11.873
CHN,30.75,114.75,20673581539.0,10.315
CHN,30.75,115.25,939812171.0,8.973
CHN,30.75,115.75,473268139.0,8.675
CHN,30.75,116.25,609746074.0,8.785
CHN,30.75,116.75,6222420092.0,9.794
CHN,30.75,117.25,32176640573.0,10.508
CHN,30.75,117.75,26254648695.0,10.419
CHN,30.75,118.25,4248582020.0,9.628
CHN,30.75,118.75,12833112194.0,10.108
CHN,30.75,119.25,3359544668.0,9.526
CHN,30.75,119.75,19780547995.0,10.296
CHN,30.75,120.25,92114869214.0,10.964
CHN,30.75,120.75,222685548636.0,11.348
CHN,30.75,121.25,199638177158.0,11.3
CHN,30.75,121.75,59341067536.0,10.773
CHN,30.75,122.25,944998796.0,8.975
CHN,31.25,78.75,576290.0,5.761
CHN,31.25,79.25,345807.0,5.539
CHN,31.25,79.75,733570.0,5.865
CHN,31.25,80.25,344002.0,5.537
CHN,31.25,80.75,457147.0,5.66
CHN,31.25,81.25,366437.0,5.564
CHN,31.25,81.75,287300.0,5.458
CHN,31.25,82.25,357320.0,5.553
CHN,31.25,82.75,358792.0,5.555
CHN,31.25,83.25,260900.0,5.416
CHN,31.25,83.75,596367.0,5.776
CHN,31.25,84.25,174924.0,5.243
CHN,31.25,84.75,1096133.0,6.04
CHN,31.25,85.25,1805306.0,6.257
CHN,31.25,85.75,1148561.0,6.06
CHN,31.25,86.25,906081.0,5.957
CHN,31.25,86.75,894994.0,5.952
CHN,31.25,87.25,973568.0,5.988
CHN,31.25,87.75,1038865.0,6.017
CHN,31.25,88.25,1021109.0,6.009
CHN,31.25,88.75,1788109.0,6.252
CHN,31.25,89.25,1640763.0,6.215
CHN,31.25,89.75,1985426.0,6.298
CHN,31.25,90.25,1714767.0,6.234
CHN,31.25,90.75,2241649.0,6.351
CHN,31.25,91.25,4589563.0,6.662
CHN,31.25,91.75,11469874.0,7.06
CHN,31.25,92.25,79200413.0,7.899
CHN,31.25,92.75,5616208.0,6.749
CHN,31.25,93.25,6821902.0,6.834
CHN,31.25,93.75,10296204.0,7.013
CHN,31.25,94.25,5572434.0,6.746
CHN,31.25,94.75,4815469.0,6.683
CHN,31.25,95.25,7150082.0,6.854
CHN,31.25,95.75,11300210.0,7.053
CHN,31.25,96.25,8943833.0,6.952
CHN,31.25,96.75,15473064.0,7.19
CHN,31.25,97.25,360150773.0,8.556
CHN,31.25,97.75,6141771.0,6.788
CHN,31.25,98.25,8326046.0,6.92
CHN,31.25,98.75,18340998.0,7.263
CHN,31.25,99.25,7233513.0,6.859
CHN,31.25,99.75,6062054.0,6.783
CHN,31.25,100.25,8224139.0,6.915
CHN,31.25,100.75,25558670.0,7.408
CHN,31.25,101.25,11603483.0,7.065
CHN,31.25,101.75,7032306.0,6.847
CHN,31.25,102.25,58515172.0,7.767
CHN,31.25,102.75,6393871.0,6.806
CHN,31.25,103.25,42384150.0,7.627
CHN,31.25,103.75,9162553382.0,9.962
CHN,31.25,104.25,37917153422.0,10.579
CHN,31.25,104.75,46126187078.0,10.664
CHN,31.25,105.25,3114218402.0,9.493
CHN,31.25,105.75,1071340911.0,9.03
CHN,31.25,106.25,5422552042.0,9.734
CHN,31.25,106.75,2565224124.0,9.409
CHN,31.25,107.25,12261950384.0,10.089
CHN,31.25,107.75,7660531400.0,9.884
CHN,31.25,108.25,3802160233.0,9.58
CHN,31.25,108.75,271543454.0,8.434
CHN,31.25,109.25,482329640.0,8.683
CHN,31.25,109.75,1438978368.0,9.158
CHN,31.25,110.25,350552083.0,8.545
CHN,31.25,110.75,167705926.0,8.225
CHN,31.25,111.25,70660097.0,7.849
CHN,31.25,111.75,607432730.0,8.783
CHN,31.25,112.25,6745126138.0,9.829
CHN,31.25,112.75,1573916034.0,9.197
CHN,31.25,113.25,538742190.0,8.731
CHN,31.25,113.75,6689502071.0,9.825
CHN,31.25,114.25,803451066.0,8.905
CHN,31.25,114.75,1749469255.0,9.243
CHN,31.25,115.25,1470455792.0,9.167
CHN,31.25,115.75,105459427.0,8.023
CHN,31.25,116.25,1165267484.0,9.066
CHN,31.25,116.75,6098848662.0,9.785
CHN,31.25,117.25,6875018084.0,9.837
CHN,31.25,117.75,5251871813.0,9.72
CHN,31.25,118.25,100612264446.0,11.003
CHN,31.25,118.75,11008985600.0,10.042
CHN,31.25,119.25,13343211762.0,10.125
CHN,31.25,119.75,66980828345.0,10.826
CHN,31.25,120.25,81117594265.0,10.909
CHN,31.25,120.75,590591281692.0,11.771
CHN,31.25,121.25,1881149423836.0,12.274
CHN,31.25,121.75,731880232891.0,11.864
CHN,31.75,78.75,411248.0,5.614
CHN,31.75,79.25,536324.0,5.729
CHN,31.75,79.75,840628.0,5.925
CHN,31.75,80.25,704924.0,5.848
CHN,31.75,80.75,550587.0,5.741
CHN,31.75,81.25,380186.0,5.58
CHN,31.75,81.75,629005.0,5.799
CHN,31.75,82.25,511548.0,5.709
CHN,31.75,82.75,497721.0,5.697
CHN,31.75,83.25,798754.0,5.902
CHN,31.75,83.75,888877.0,5.949
CHN,31.75,84.25,649784.0,5.813
CHN,31.75,84.75,499142.0,5.698
CHN,31.75,85.25,609883.0,5.785
CHN,31.75,85.75,715147.0,5.854
CHN,31.75,86.25,483862.0,5.685
CHN,31.75,86.75,664256.0,5.822
CHN,31.75,87.25,1001279.0,6.001
CHN,31.75,87.75,606521.0,5.783
CHN,31.75,88.25,570521.0,5.756
CHN,31.75,88.75,641734.0,5.807
CHN,31.75,89.25,963888.0,5.984
CHN,31.75,89.75,1560118.0,6.193
CHN,31.75,90.25,1651515.0,6.218
CHN,31.75,90.75,2753690.0,6.44
CHN,31.75,91.25,3264468.0,6.514
CHN,31.75,91.75,11879218.0,7.075
CHN,31.75,92.25,37012285.0,7.568
CHN,31.75,92.75,8409519.0,6.925
CHN,31.75,93.25,4095447.0,6.612
CHN,31.75,93.75,16922449.0,7.228
CHN,31.75,94.25,11385454.0,7.056
CHN,31.75,94.75,8446768.0,6.927
CHN,31.75,95.25,5677011.0,6.754
CHN,31.75,95.75,7287533.0,6.863
CHN,31.75,96.25,9408502.0,6.974
CHN,31.75,96.75,7673846.0,6.885
CHN,31.75,97.25,9197257.0,6.964
CHN,31.75,97.75,3413950.0,6.533
CHN,31.75,98.25,14318330.0,7.156
CHN,31.75,98.75,18154556.0,7.259
CHN,31.75,99.25,7541084.0,6.877
CHN,31.75,99.75,38739324.0,7.588
CHN,31.75,100.25,42698267.0,7.63
CHN,31.75,100.75,9848737.0,6.993
CHN,31.75,101.25,4092032.0,6.612
CHN,31.75,101.75,7028286.0,6.847
CHN,31.75,102.25,63215552.0,7.801
CHN,31.75,102.75,4169629.0,6.62
CHN,31.75,103.25,22526110.0,7.353
CHN,31.75,103.75,171004428.0,8.233
CHN,31.75,104.25,799044585.0,8.903
CHN,31.75,104.75,17083988071.0,10.233
CHN,31.75,105.25,627392547.0,8.798
CHN,31.75,105.75,4425348766.0,9.646
CHN,31.75,106.25,1532802932.0,9.185
CHN,31.75,106.75,7863237913.0,9.896
CHN,31.75,107.25,2658354520.0,9.425
CHN,31.75,107.75,335234291.0,8.525
CHN,31.75,108.25,109474968.0,8.039
CHN,31.75,108.75,104575222.0,8.019
CHN,31.75,109.25,29253192.0,7.466
CHN,31.75,109.75,48459980.0,7.685
CHN,31.75,110.25,23809097.0,7.377
CHN,31.75,110.75,53415136.0,7.728
CHN,31.75,111.25,146052253.0,8.165
CHN,31.75,111.75,513410600.0,8.71
CHN,31.75,112.25,4709871956.0,9.673
CHN,31.75,112.75,158609718.0,8.2
CHN,31.75,113.25,7784512169.0,9.891
CHN,31.75,113.75,1117014371.0,9.048
CHN,31.75,114.25,802960433.0,8.905
CHN,31.75,114.75,702245852.0,8.846
CHN,31.75,115.25,595103501.0,8.775
CHN,31.75,115.75,1756517532.0,9.245
CHN,31.75,116.25,12178010575.0,10.086
CHN,31.75,116.75,14211975559.0,10.153
CHN,31.75,117.25,389356337356.0,11.59
CHN,31.75,117.75,16355448036.0,10.214
CHN,31.75,118.25,32927304073.0,10.518
CHN,31.75,118.75,184871689589.0,11.267
CHN,31.75,119.25,20206088100.0,10.305
CHN,31.75,119.75,267708726997.0,11.428
CHN,31.75,120.25,503307297636.0,11.702
CHN,31.75,120.75,243965666118.0,11.387
CHN,31.75,121.25,53314837406.0,10.727
CHN,31.75,121.75,15238271081.0,10.183
CHN,32.25,78.25,46846.0,4.671
CHN,32.25,78.75,372023.0,5.571
CHN,32.25,79.25,226816.0,5.356
CHN,32.25,79.75,895220.0,5.952
CHN,32.25,80.25,4727456.0,6.675
CHN,32.25,80.75,504793.0,5.703
CHN,32.25,81.25,762305.0,5.882
CHN,32.25,81.75,440877.0,5.644
CHN,32.25,82.25,566998.0,5.754
CHN,32.25,82.75,401442.0,5.604
CHN,32.25,83.25,634038.0,5.802
CHN,32.25,83.75,1191990.0,6.076
CHN,32.25,84.25,1262687.0,6.101
CHN,32.25,84.75,471904.0,5.674
CHN,32.25,85.25,472754.0,5.675
CHN,32.25,85.75,450520.0,5.654
CHN,32.25,86.25,255405.0,5.407
CHN,32.25,86.75,523716.0,5.719
CHN,32.25,87.25,1156160.0,6.063
CHN,32.25,87.75,859050.0,5.934
CHN,32.25,88.25,668396.0,5.825
CHN,32.25,88.75,1011840.0,6.005
CHN,32.25,89.25,712270.0,5.853
CHN,32.25,89.75,301333.0,5.479
CHN,32.25,90.25,262764.0,5.42
CHN,32.25,90.75,1971442.0,6.295
CHN,32.25,91.25,3111834.0,6.493
CHN,32.25,91.75,9976578.0,6.999
CHN,32.25,92.25,4388001.0,6.642
CHN,32.25,92.75,4923899.0,6.692
CHN,32.25,93.25,5071517.0,6.705
CHN,32.25,93.75,10938248.0,7.039
CHN,32.25,94.25,3153037.0,6.499
CHN,32.25,94.75,1441088.0,6.159
CHN,32.25,95.25,3570833.0,6.553
CHN,32.25,95.75,6589133.0,6.819
CHN,32.25,96.25,32735691.0,7.515
CHN,32.25,96.75,17533391.0,7.244
CHN,32.25,97.25,5841023.0,6.766
CHN,32.25,97.75,3471055.0,6.54
CHN,32.25,98.25,6228683.0,6.794
